id_vehicule,id_pays,type_vehicule,manoeuvre,nb_occupants,motorisation
951,1,Autobus,"Même sens, même file",16.0,Unknown
952,1,Autobus,Entre 2 files,1.0,Unknown
953,1,Autocar,"Même sens, même file",61.0,Unknown
954,1,Autobus,Changeant de file à gauche,2.0,Unknown
955,1,Autocar,Traversant la chaussée,1.0,Unknown
956,1,Autobus,En s'insérant,30.0,Unknown
957,1,Autocar,Tournant à droite,16.0,Unknown
958,1,Autobus,"Dans le couloir bus, dans le même sens",20.0,Unknown
959,1,Autocar,Sans changement de direction,57.0,Unknown
960,1,Autobus,"Dans le couloir bus, dans le même sens",5.0,Unknown
961,1,Autobus,En s'insérant,20.0,Unknown
962,1,Autocar,"Dans le couloir bus, dans le même sens",8.0,Unknown
963,1,Autocar,"Dans le couloir bus, dans le même sens",1.0,Unknown
964,1,Scooter >125cm3,Sans changement de direction,1.0,Unknown
965,1,Quad lourd >50cm3,Manœuvre d'évitement,0.0,Unknown
966,1,Quad lourd >50cm3,En s'insérant,0.0,Unknown
967,1,Quad léger <=50cm3,En s'insérant,0.0,Unknown
968,1,Autobus,Tournant à droite,20.0,Unknown
969,1,Autobus,Déporté à droite,22.0,Unknown
970,1,Autobus,En stationnement (avec occupants),2.0,Unknown
971,1,Autobus,Dépassant à gauche,10.0,Unknown
972,1,Autocar,Changeant de file à droite,1.0,Unknown
973,1,VL seul,"Même sens, même file",2.0,Unknown
974,1,Autobus,Tournant à droite,2.0,Unknown
975,1,Autobus,Sans changement de direction,40.0,Unknown
976,1,Autobus,Déporté à gauche,30.0,Unknown
977,1,Autobus,"Dans le couloir bus, dans le sens inverse",20.0,Unknown
978,1,Autobus,Unknown,36.0,Unknown
979,1,Autobus,Manœuvre d'évitement,10.0,Unknown
980,1,Autobus,Tournant à gauche,85.0,Unknown
981,1,Motocyclette >125cm3,Unknown,62.0,Unknown
982,1,Autobus,Tournant à gauche,20.0,Unknown
983,1,Quad léger <=50cm3,Déporté à droite,1.0,Unknown
984,1,Autobus,Unknown,28.0,Unknown
985,1,Autobus,Déporté à droite,30.0,Unknown
986,1,Autobus,En marche arrière,1.0,Unknown
987,1,Autobus,En stationnement (avec occupants),5.0,Unknown
988,1,Autobus,En stationnement (avec occupants),0.0,Unknown
989,1,Autocar,Sans changement de direction,29.0,Unknown
990,1,Autocar,Sans changement de direction,30.0,Unknown
991,1,Autobus,Dépassant à gauche,15.0,Unknown
992,1,Autobus,En faisant demi-tour,0.0,Unknown
993,1,Autocar,"Dans le couloir bus, dans le même sens",29.0,Unknown
994,1,Autobus,"Dans le couloir bus, dans le même sens",45.0,Unknown
995,1,Autobus,"Même sens, même file",62.0,Unknown
996,1,Autobus,En faisant demi-tour,1.0,Unknown
997,1,Train,Sans changement de direction,21.0,Unknown
998,1,Autobus,"Dans le couloir bus, dans le même sens",10.0,Unknown
999,1,Autobus,"Dans le couloir bus, dans le même sens",57.0,Unknown
1000,1,Autocar,Tournant à droite,95.0,Unknown
1001,1,Autocar,Arrêté (hors stationnement),18.0,Unknown
1002,1,Tramway,Sans changement de direction,1.0,Unknown
1003,1,Autocar,Sans changement de direction,27.0,Unknown
1004,1,Autocar,Sans changement de direction,17.0,Unknown
1005,1,Autobus,Dépassant à gauche,2.0,Unknown
1006,1,Autobus,"Dans le couloir bus, dans le même sens",60.0,Unknown
1007,1,Autobus,Unknown,5.0,Unknown
1008,1,Scooter >125cm3,En stationnement (avec occupants),0.0,Unknown
1009,1,Autobus,Arrêté (hors stationnement),30.0,Unknown
1010,1,Autocar,Ouverture de porte,0.0,Unknown
1011,1,Autocar,Dépassant à gauche,30.0,Unknown
1012,1,Quad lourd >50cm3,En marche arrière,0.0,Unknown
1013,1,Autobus,Tournant à droite,58.0,Unknown
1014,1,Autocar,Sans changement de direction,12.0,Unknown
1015,1,Autobus,Tournant à droite,3.0,Unknown
1016,1,Autobus,Unknown,32.0,Unknown
1017,1,Autobus,Sans changement de direction,46.0,Unknown
1018,1,Autobus,Arrêté (hors stationnement),20.0,Unknown
1019,1,Autobus,Dépassant à gauche,20.0,Unknown
1020,1,Autobus,En s'insérant,3.0,Unknown
1021,1,Autobus,"Dans le couloir bus, dans le sens inverse",2.0,Unknown
1022,1,Autocar,Arrêté (hors stationnement),30.0,Unknown
1023,1,Autocar,Manœuvre d'évitement,4.0,Unknown
1024,1,Autocar,Sans changement de direction,2.0,Unknown
1025,1,Tracteur agricole,Manœuvre de stationnement,0.0,Unknown
1026,1,Train,Sans changement de direction,3.0,Unknown
1027,1,Autobus,Déporté à droite,10.0,Unknown
1028,1,Autocar,"Même sens, même file",46.0,Unknown
1029,1,Autobus,Tournant à gauche,30.0,Unknown
1030,1,Autobus,Unknown,25.0,Unknown
1031,1,Autobus,Déporté à droite,32.0,Unknown
1032,1,Train,"Même sens, même file",0.0,Unknown
1033,1,Autocar,Sans changement de direction,31.0,Unknown
1034,1,Quad lourd >50cm3,En faisant demi-tour,0.0,Unknown
1035,1,Engin spécial,Ouverture de porte,0.0,Unknown
1036,1,Autobus,"Même sens, même file",7.0,Unknown
1037,1,Autocar,Sans changement de direction,18.0,Unknown
1038,1,Tramway,Sans changement de direction,10.0,Unknown
1039,1,Autobus,Déporté à gauche,2.0,Unknown
1040,1,Autobus,Déporté à gauche,1.0,Unknown
1041,1,Autocar,Sans changement de direction,42.0,Unknown
1042,1,Autocar,Traversant la chaussée,12.0,Unknown
1043,1,Autocar,En stationnement (avec occupants),39.0,Unknown
1044,1,Autocar,"Dans le couloir bus, dans le même sens",47.0,Unknown
1045,1,Autobus,"Dans le couloir bus, dans le même sens",27.0,Unknown
1046,1,Autobus,"Dans le couloir bus, dans le même sens",29.0,Unknown
1047,1,Autobus,Dépassant à gauche,5.0,Unknown
1048,1,Autocar,Déporté à droite,1.0,Unknown
1049,1,Autocar,Tournant à droite,61.0,Unknown
1050,1,Autobus,"Dans le couloir bus, dans le même sens",12.0,Unknown
1051,1,Autocar,Sans changement de direction,15.0,Unknown
1052,1,Engin spécial,Changeant de file à droite,0.0,Unknown
1053,1,Autocar,Déporté à droite,2.0,Unknown
1054,1,Autobus,"Même sens, même file",44.0,Unknown
1055,1,Autocar,Déporté à gauche,51.0,Unknown
1056,1,Autobus,"Dans le couloir bus, dans le même sens",62.0,Unknown
1057,1,Autobus,Déporté à gauche,20.0,Unknown
1058,1,Autobus,Dépassant à gauche,30.0,Unknown
1059,1,Autocar,"Dans le couloir bus, dans le même sens",46.0,Unknown
1060,1,Autocar,Sans changement de direction,9.0,Unknown
1061,1,Autobus,Manœuvre de stationnement,35.0,Unknown
1062,1,Autocar,Sans changement de direction,90.0,Unknown
1063,1,Autobus,En stationnement (avec occupants),4.0,Unknown
1064,1,Autobus,Unknown,4.0,Unknown
1065,1,Autobus,En stationnement (avec occupants),25.0,Unknown
1066,1,Autobus,Tournant à droite,21.0,Unknown
1067,1,"PL seul 3,5T<PTAC<=7,5T","Dans le couloir bus, dans le sens inverse",0.0,Unknown
1068,1,Quad lourd >50cm3,Manœuvre de stationnement,0.0,Unknown
1069,1,Autocar,Tournant à gauche,39.0,Unknown
1070,1,Autocar,Sans changement de direction,21.0,Unknown
1071,1,Tramway,Sans changement de direction,12.0,Unknown
1072,1,Tramway,Unknown,10.0,Unknown
1073,1,Autocar,"Même sens, même file",10.0,Unknown
1074,1,Autocar,Arrêté (hors stationnement),15.0,Unknown
1075,1,Autocar,Arrêté (hors stationnement),10.0,Unknown
1076,1,Autobus,Arrêté (hors stationnement),7.0,Unknown
1077,1,Autocar,Sans changement de direction,36.0,Unknown
1078,1,Autocar,Sans changement de direction,45.0,Unknown
1079,1,Autobus,Arrêté (hors stationnement),3.0,Unknown
1080,1,Autocar,Unknown,40.0,Unknown
1081,1,Autocar,Dépassant à gauche,20.0,Unknown
1082,1,Scooter >125cm3,Manœuvre de stationnement,0.0,Unknown
1083,1,Autobus,En s'insérant,10.0,Unknown
1084,1,Voiturette,Manœuvre de stationnement,0.0,Unknown
1085,1,Tramway,Tournant à droite,0.0,Unknown
1086,1,Autobus,En s'insérant,12.0,Unknown
1087,1,Autobus,Arrêté (hors stationnement),28.0,Unknown
1088,1,Autobus,A contresens,29.0,Unknown
1089,1,Autobus,Traversant la chaussée,17.0,Unknown
1090,1,Autocar,Sans changement de direction,35.0,Unknown
1091,1,Autobus,"Dans le couloir bus, dans le même sens",54.0,Unknown
1092,1,Autocar,Tournant à gauche,44.0,Unknown
1093,1,Autobus,"Dans le couloir bus, dans le même sens",11.0,Unknown
1094,1,Autocar,Changeant de file à droite,11.0,Unknown
1095,1,Autobus,Dépassant à gauche,46.0,Unknown
1096,1,Tramway,Unknown,25.0,Unknown
1097,1,Autocar,Manœuvre d'évitement,58.0,Unknown
1098,1,Autobus,Manœuvre de stationnement,0.0,Unknown
1099,1,Autobus,"Même sens, même file",32.0,Unknown
1100,1,Tramway,Arrêté (hors stationnement),0.0,Unknown
1101,1,Autobus,Tournant à gauche,9.0,Unknown
1102,1,Autocar,Sans changement de direction,74.0,Unknown
1103,1,Autobus,Tournant à gauche,6.0,Unknown
1104,1,Autocar,Sans changement de direction,52.0,Unknown
1105,1,Autocar,Sans changement de direction,28.0,Unknown
1106,1,Autocar,"Même sens, même file",16.0,Unknown
1107,1,Autobus,"Dans le couloir bus, dans le sens inverse",10.0,Unknown
1108,1,Autobus,Sans changement de direction,60.0,Unknown
1109,1,Train,Traversant la chaussée,0.0,Unknown
1110,1,Autobus,Arrêté (hors stationnement),50.0,Unknown
1111,1,Autobus,Unknown,80.0,Unknown
1112,1,Autocar,Sans changement de direction,46.0,Unknown
1113,1,Train,Sans changement de direction,1.0,Unknown
1114,1,Autocar,Entre 2 files,36.0,Unknown
1115,1,Autobus,Sans changement de direction,37.0,Unknown
1116,1,Autobus,En s'insérant,23.0,Unknown
1117,1,Autocar,En s'insérant,16.0,Unknown
1118,1,Autocar,Sans changement de direction,64.0,Unknown
1119,1,Autobus,En s'insérant,61.0,Unknown
1120,1,Autobus,Ouverture de porte,0.0,Unknown
1121,1,Autobus,En stationnement (avec occupants),10.0,Unknown
1122,1,Autocar,Tournant à droite,40.0,Unknown
1123,1,Autocar,Déporté à gauche,55.0,Unknown
1124,1,Autobus,"Dans le couloir bus, dans le même sens",18.0,Unknown
1125,1,Autobus,Tournant à gauche,12.0,Unknown
1126,1,Autobus,Manœuvre d'évitement,70.0,Unknown
1127,1,Autocar,Dépassant à gauche,0.0,Unknown
1128,1,Autocar,Tournant à gauche,6.0,Unknown
1129,1,Autobus,Sans changement de direction,21.0,Unknown
1130,1,Tramway,Tournant à droite,1.0,Unknown
1131,1,Autobus,Sans changement de direction,80.0,Unknown
1132,1,Autocar,Sans changement de direction,25.0,Unknown
1133,1,Autobus,Sans changement de direction,67.0,Unknown
1134,1,Autobus,"Même sens, même file",25.0,Unknown
1135,1,Autobus,Manœuvre d'évitement,3.0,Unknown
1136,1,Autocar,Unknown,55.0,Unknown
1137,1,Autobus,En s'insérant,5.0,Unknown
1138,1,Autocar,Sans changement de direction,32.0,Unknown
1139,1,Autobus,Tournant à gauche,13.0,Unknown
1140,1,Autobus,Sans changement de direction,61.0,Unknown
1141,1,Autobus,Arrêté (hors stationnement),21.0,Unknown
1142,1,Autobus,"Dans le couloir bus, dans le sens inverse",3.0,Unknown
1143,1,Autocar,"Même sens, même file",82.0,Unknown
1144,1,Autocar,"Même sens, même file",54.0,Unknown
1145,1,Autocar,Sans changement de direction,8.0,Unknown
1146,1,Autocar,Sans changement de direction,60.0,Unknown
1147,1,Autocar,"Même sens, même file",15.0,Unknown
1148,1,Autocar,Tournant à gauche,21.0,Unknown
1149,1,Motocyclette >125cm3,En marche arrière,0.0,Unknown
1150,1,Autocar,Sans changement de direction,14.0,Unknown
1151,1,Tramway,En s'insérant,0.0,Unknown
1152,1,Autobus,Manœuvre d'évitement,2.0,Unknown
1153,1,Autobus,Tournant à gauche,2.0,Unknown
1154,1,Autobus,En s'insérant,15.0,Unknown
1155,1,Autobus,Tournant à droite,50.0,Unknown
1156,1,Autocar,Manœuvre d'évitement,7.0,Unknown
1157,1,Motocyclette >50cm3 <=125cm3,En stationnement (avec occupants),0.0,Unknown
1158,1,Autocar,"Même sens, même file",21.0,Unknown
1159,1,Autobus,Dépassant à gauche,96.0,Unknown
1160,1,Quad léger <=50cm3,Manœuvre d'évitement,0.0,Unknown
1161,1,Autobus,Sans changement de direction,19.0,Unknown
1162,1,Autocar,"Même sens, même file",20.0,Unknown
1163,1,Autocar,Déporté à droite,55.0,Unknown
1164,1,Autocar,Manœuvre d'évitement,9.0,Unknown
1165,1,Autobus,Traversant la chaussée,2.0,Unknown
1166,1,Autocar,Déporté à gauche,5.0,Unknown
1167,1,Autocar,Tournant à gauche,40.0,Unknown
1168,1,Tramway,Sans changement de direction,32.0,Unknown
1169,1,Autobus,"Même sens, même file",39.0,Unknown
1170,1,Autocar,Arrêté (hors stationnement),9.0,Unknown
1171,1,Autobus,Arrêté (hors stationnement),41.0,Unknown
1172,1,Voiturette,Dépassant à droite,0.0,Unknown
1173,1,Tramway,Sans changement de direction,49.0,Unknown
1174,1,Autobus,Sans changement de direction,100.0,Unknown
1175,1,Train,Sans changement de direction,150.0,Unknown
1176,1,Autocar,Unknown,45.0,Unknown
1177,1,Autobus,Sans changement de direction,32.0,Unknown
1178,1,Autocar,"Dans le couloir bus, dans le même sens",25.0,Unknown
1179,1,Autobus,Déporté à gauche,50.0,Unknown
1180,1,Autobus,Traversant la chaussée,1.0,Unknown
1181,1,Autobus,Manœuvre d'évitement,20.0,Unknown
1182,1,Tramway,"Dans le couloir bus, dans le même sens",0.0,Unknown
1183,1,Autobus,Manœuvre d'évitement,27.0,Unknown
1184,1,Tramway,Sans changement de direction,22.0,Unknown
1185,1,Autocar,Manœuvre d'évitement,10.0,Unknown
1186,1,Autobus,Sans changement de direction,102.0,Unknown
1187,1,Autobus,Déporté à gauche,6.0,Unknown
1188,1,Autobus,En faisant demi-tour,10.0,Unknown
1189,1,Autobus,Dépassant à gauche,12.0,Unknown
1190,1,Autocar,Déporté à droite,24.0,Unknown
1191,1,Autobus,"Même sens, même file",9.0,Unknown
1192,1,Autocar,En stationnement (avec occupants),1.0,Unknown
1193,1,Engin spécial,En franchissant le terre-plein central,0.0,Unknown
1194,1,Autobus,Manœuvre d'évitement,35.0,Unknown
1195,1,Autocar,Tournant à gauche,4.0,Unknown
1196,1,Train,Sans changement de direction,50.0,Unknown
1197,1,Autocar,Tournant à droite,5.0,Unknown
1198,1,Autocar,Dépassant à gauche,14.0,Unknown
1199,1,Autocar,En s'insérant,10.0,Unknown
1200,1,Autocar,Manœuvre de stationnement,16.0,Unknown
1201,1,Autocar,Sans changement de direction,54.0,Unknown
1202,1,Train,Sans changement de direction,6.0,Unknown
1203,1,Autocar,Sans changement de direction,11.0,Unknown
1204,1,Autocar,En s'insérant,2.0,Unknown
1205,1,Autobus,Unknown,11.0,Unknown
1206,1,Train,Unknown,2.0,Unknown
1207,1,Autocar,En stationnement (avec occupants),2.0,Unknown
1208,1,Autocar,En franchissant le terre-plein central,3.0,Unknown
1209,1,Autocar,En marche arrière,1.0,Unknown
1210,1,Autobus,Déporté à gauche,9.0,Unknown
1211,1,Autocar,Tournant à gauche,10.0,Unknown
1212,1,Autobus,"Même sens, même file",21.0,Unknown
1213,1,Autobus,"Dans le couloir bus, dans le même sens",16.0,Unknown
1214,1,Autobus,Tournant à droite,26.0,Unknown
1215,1,Autobus,Déporté à gauche,10.0,Unknown
1216,1,Autobus,Changeant de file à droite,1.0,Unknown
1217,1,Autocar,"Même sens, même file",38.0,Unknown
1218,1,Autobus,Tournant à gauche,27.0,Unknown
1219,1,Autobus,Déporté à droite,24.0,Unknown
1220,1,Autobus,Déporté à gauche,3.0,Unknown
1221,1,Autobus,Entre 2 files,0.0,Unknown
1222,1,Autocar,"Dans le couloir bus, dans le même sens",32.0,Unknown
1223,1,Autobus,Manœuvre d'évitement,8.0,Unknown
1224,1,Autobus,En s'insérant,85.0,Unknown
1225,1,Autobus,A contresens,25.0,Unknown
1226,1,Autobus,En s'insérant,26.0,Unknown
1227,1,Autobus,"Dans le couloir bus, dans le même sens",31.0,Unknown
1228,1,Autobus,Traversant la chaussée,35.0,Unknown
1229,1,Autocar,"Même sens, même file",6.0,Unknown
1230,1,Autobus,Déporté à droite,9.0,Unknown
1231,1,Autocar,Déporté à droite,18.0,Unknown
1232,1,Autocar,"Dans le couloir bus, dans le sens inverse",1.0,Unknown
1233,1,Autocar,Manœuvre d'évitement,5.0,Unknown
1234,1,Autocar,"Même sens, même file",62.0,Unknown
1235,1,Autobus,"Dans le couloir bus, dans le même sens",220.0,Unknown
1236,1,Tramway,"Même sens, même file",1.0,Unknown
1237,1,Autobus,Sans changement de direction,39.0,Unknown
1238,1,Autobus,Unknown,6.0,Unknown
1239,1,Tramway,Unknown,1.0,Unknown
1240,1,Autobus,Dépassant à gauche,45.0,Unknown
1241,1,Tramway,Dépassant à droite,0.0,Unknown
1242,1,Autobus,En stationnement (avec occupants),20.0,Unknown
1243,1,Quad lourd >50cm3,"Dans le couloir bus, dans le même sens",0.0,Unknown
1244,1,Autobus,Arrêté (hors stationnement),6.0,Unknown
1245,1,Tracteur routier seul,Entre 2 files,0.0,Unknown
1246,1,Autobus,Sans changement de direction,81.0,Unknown
1247,1,Autocar,En stationnement (avec occupants),57.0,Unknown
1248,1,Tramway,Sans changement de direction,27.0,Unknown
1249,1,Tramway,Sans changement de direction,13.0,Unknown
1250,1,Tramway,Sans changement de direction,20.0,Unknown
1251,1,Tramway,Sans changement de direction,40.0,Unknown
1252,1,Tramway,Sans changement de direction,15.0,Unknown
1253,1,Autobus,"Même sens, même file",27.0,Unknown
1254,1,Voiturette,En franchissant le terre-plein central,0.0,Unknown
1255,1,Autobus,En faisant demi-tour,30.0,Unknown
1256,1,Autobus,Manœuvre de stationnement,15.0,Unknown
1257,1,Autocar,Manœuvre d'évitement,2.0,Unknown
1258,1,Tramway,Unknown,50.0,Unknown
1259,1,Tramway,Sans changement de direction,50.0,Unknown
1260,1,Autocar,En s'insérant,1.0,Unknown
1261,1,Tramway,Sans changement de direction,2.0,Unknown
1262,1,Autobus,Arrêté (hors stationnement),5.0,Unknown
1263,1,Autobus,Sans changement de direction,24.0,Unknown
1264,1,Tramway,Sans changement de direction,72.0,Unknown
1265,1,Tramway,Sans changement de direction,55.0,Unknown
1266,1,Autobus,Sans changement de direction,70.0,Unknown
1267,1,Autobus,Tournant à gauche,8.0,Unknown
1268,1,Autobus,Tournant à droite,12.0,Unknown
1269,1,Autocar,"Même sens, même file",45.0,Unknown
1270,1,Train,Traversant la chaussée,1.0,Unknown
1271,1,Autobus,Tournant à gauche,32.0,Unknown
1272,1,Autobus,Manœuvre d'évitement,40.0,Unknown
1273,1,Autobus,A contresens,46.0,Unknown
1274,1,Autobus,Déporté à droite,15.0,Unknown
1275,1,Autocar,Tournant à droite,54.0,Unknown
1276,1,Autobus,Sans changement de direction,55.0,Unknown
1277,1,Autobus,Déporté à droite,33.0,Unknown
1278,1,Autobus,Manœuvre d'évitement,30.0,Unknown
1279,1,"PL seul 3,5T<PTAC<=7,5T",En franchissant le terre-plein central,0.0,Unknown
1280,1,Quad léger <=50cm3,A contresens,0.0,Unknown
1281,1,Autobus,Sans changement de direction,51.0,Unknown
1282,1,Quad léger <=50cm3,En marche arrière,0.0,Unknown
1283,1,Autobus,Arrêté (hors stationnement),95.0,Unknown
1284,1,Autobus,En franchissant le terre-plein central,0.0,Unknown
1285,1,Autobus,"Même sens, même file",6.0,Unknown
1286,1,Autobus,Sans changement de direction,34.0,Unknown
1287,1,"PL >3,5T + remorque",Ouverture de porte,0.0,Unknown
1288,1,Autobus,"Dans le couloir bus, dans le même sens",7.0,Unknown
1289,1,Autre véhicule,"Dans le couloir bus, dans le sens inverse",0.0,Unknown
1290,1,Autobus,Sans changement de direction,59.0,Unknown
1291,1,Autocar,Manœuvre d'évitement,63.0,Unknown
1292,1,Autocar,Sans changement de direction,44.0,Unknown
1293,1,Autocar,Sans changement de direction,59.0,Unknown
1294,1,Tramway,"Dans le couloir bus, dans le sens inverse",1.0,Unknown
1295,1,Autobus,Sans changement de direction,56.0,Unknown
1296,1,Tramway,"Dans le couloir bus, dans le même sens",1.0,Unknown
1297,1,Quad léger <=50cm3,Tournant à droite,0.0,Unknown
1298,1,Scooter >50cm3 <=125cm3,En marche arrière,0.0,Unknown
1299,1,Autocar,"Même sens, même file",59.0,Unknown
1300,1,Autobus,Manœuvre d'évitement,36.0,Unknown
1301,1,Autobus,Sans changement de direction,13.0,Unknown
1302,1,Autocar,Tournant à droite,10.0,Unknown
1303,1,Autocar,Déporté à gauche,4.0,Unknown
1304,1,Autobus,"Dans le couloir bus, dans le même sens",3.0,Unknown
1305,1,Autobus,Tournant à droite,84.0,Unknown
1306,1,Autobus,"Même sens, même file",95.0,Unknown
1307,1,Autobus,Arrêté (hors stationnement),46.0,Unknown
1308,1,Autocar,"Dans le couloir bus, dans le même sens",41.0,Unknown
1309,1,Autocar,Tournant à gauche,47.0,Unknown
1310,1,Autobus,"Dans le couloir bus, dans le même sens",32.0,Unknown
1311,1,Autobus,Dépassant à gauche,70.0,Unknown
1312,1,Autobus,Sans changement de direction,75.0,Unknown
1313,1,Autocar,En faisant demi-tour,1.0,Unknown
1314,1,Autocar,Sans changement de direction,43.0,Unknown
1315,1,Autobus,"Dans le couloir bus, dans le même sens",22.0,Unknown
1316,1,Autocar,Arrêté (hors stationnement),56.0,Unknown
1317,1,Autocar,Changeant de file à droite,45.0,Unknown
1318,1,Autocar,"Même sens, même file",9.0,Unknown
1319,1,Autobus,Manœuvre de stationnement,60.0,Unknown
1320,1,Tracteur routier seul,En faisant demi-tour,0.0,Unknown
1321,1,Autobus,Unknown,30.0,Unknown
1322,1,Autocar,Unknown,8.0,Unknown
1323,1,Autocar,Arrêté (hors stationnement),13.0,Unknown
1324,1,Train,Sans changement de direction,480.0,Unknown
1325,1,Autobus,Changeant de file à gauche,35.0,Unknown
1326,1,Train,Sans changement de direction,8.0,Unknown
1327,1,Train,Sans changement de direction,2.0,Unknown
1328,1,Autocar,Traversant la chaussée,55.0,Unknown
1329,1,Autobus,En stationnement (avec occupants),24.0,Unknown
1330,1,Autocar,Unknown,30.0,Unknown
1331,1,Autocar,Déporté à droite,13.0,Unknown
1332,1,Autobus,Manœuvre d'évitement,42.0,Unknown
1333,1,Train,Sans changement de direction,25.0,Unknown
1334,1,Train,Sans changement de direction,45.0,Unknown
1335,1,Autocar,En franchissant le terre-plein central,0.0,Unknown
1336,1,Autobus,"Même sens, même file",13.0,Unknown
1337,1,Autobus,Sans changement de direction,17.0,Unknown
1338,1,Tramway,Sans changement de direction,3.0,Unknown
1339,1,Tramway,Sans changement de direction,53.0,Unknown
1340,1,Autobus,Changeant de file à droite,24.0,Unknown
1341,1,Train,Sans changement de direction,67.0,Unknown
1342,1,Autocar,Déporté à gauche,17.0,Unknown
1343,1,Autocar,Tournant à gauche,7.0,Unknown
1344,1,Autobus,En s'insérant,50.0,Unknown
1345,1,Autobus,Déporté à gauche,140.0,Unknown
1346,1,Autobus,En faisant demi-tour,3.0,Unknown
1347,1,Autobus,"Dans le couloir bus, dans le même sens",80.0,Unknown
1348,1,Quad lourd >50cm3,Entre 2 files,0.0,Unknown
1349,1,Autocar,Sans changement de direction,49.0,Unknown
1350,1,Train,Sans changement de direction,80.0,Unknown
1351,1,Autobus,Tournant à droite,5.0,Unknown
1352,1,Autobus,En faisant demi-tour,9.0,Unknown
1353,1,Autobus,Tournant à droite,4.0,Unknown
1354,1,Tramway,Traversant la chaussée,0.0,Unknown
1355,1,Autobus,A contresens,30.0,Unknown
1356,1,Autocar,"Dans le couloir bus, dans le sens inverse",5.0,Unknown
1357,1,Autobus,En s'insérant,43.0,Unknown
1358,1,Tramway,Tournant à droite,25.0,Unknown
1359,1,Tramway,Unknown,3.0,Unknown
1360,1,Autocar,Tournant à gauche,15.0,Unknown
1361,1,Autocar,Tournant à droite,7.0,Unknown
1362,1,Autobus,En s'insérant,4.0,Unknown
1363,1,Autobus,Déporté à gauche,11.0,Unknown
1364,1,Autobus,A contresens,0.0,Unknown
1365,1,Autobus,Tournant à droite,8.0,Unknown
1366,1,Autobus,Sans changement de direction,49.0,Unknown
1367,1,Autobus,Tournant à gauche,11.0,Unknown
1368,1,Autobus,Tournant à droite,46.0,Unknown
1369,1,Tramway,Sans changement de direction,25.0,Unknown
1370,1,Autobus,Tournant à gauche,25.0,Unknown
1371,1,Tramway,"Même sens, même file",40.0,Unknown
1372,1,Tramway,Tournant à gauche,50.0,Unknown
1373,1,Tramway,Sans changement de direction,35.0,Unknown
1374,1,Autocar,Sans changement de direction,41.0,Unknown
1375,1,Autocar,Tournant à gauche,16.0,Unknown
1376,1,Autobus,Tournant à droite,30.0,Unknown
1377,1,Autobus,En marche arrière,25.0,Unknown
1378,1,Autobus,Arrêté (hors stationnement),99.0,Unknown
1379,1,Autobus,Dépassant à droite,2.0,Unknown
1380,1,Autobus,En stationnement (avec occupants),21.0,Unknown
1381,1,Autobus,Unknown,52.0,Unknown
1382,1,Autobus,"Dans le couloir bus, dans le sens inverse",95.0,Unknown
1383,1,Tramway,Changeant de file à gauche,0.0,Unknown
1384,1,Autobus,En stationnement (avec occupants),12.0,Unknown
1385,1,Autobus,Sans changement de direction,31.0,Unknown
1386,1,Tramway,Sans changement de direction,57.0,Unknown
1387,1,Tramway,Sans changement de direction,45.0,Unknown
1388,1,Tramway,Sans changement de direction,60.0,Unknown
1389,1,Autocar,Sans changement de direction,67.0,Unknown
1390,1,Autocar,"Dans le couloir bus, dans le même sens",42.0,Unknown
1391,1,Autobus,"Dans le couloir bus, dans le sens inverse",45.0,Unknown
1392,1,Autobus,Tournant à droite,36.0,Unknown
1393,1,Autobus,"Dans le couloir bus, dans le même sens",76.0,Unknown
1394,1,Autobus,"Même sens, même file",8.0,Unknown
1395,1,Autobus,Dépassant à droite,45.0,Unknown
1396,1,Autobus,Dépassant à droite,1.0,Unknown
1397,1,Autobus,Arrêté (hors stationnement),75.0,Unknown
1398,1,Autobus,En s'insérant,7.0,Unknown
1399,1,Autobus,Manœuvre d'évitement,50.0,Unknown
1400,1,Autocar,"Même sens, même file",36.0,Unknown
1401,1,Autobus,Traversant la chaussée,5.0,Unknown
1402,1,Autocar,Sans changement de direction,170.0,Unknown
1403,1,Autocar,Tournant à droite,12.0,Unknown
1404,1,Autocar,Manœuvre d'évitement,56.0,Unknown
1405,1,Train,Sans changement de direction,40.0,Unknown
1406,1,Autocar,Déporté à droite,6.0,Unknown
1407,1,Tracteur routier seul,Dépassant à droite,0.0,Unknown
1408,1,Tracteur agricole,Ouverture de porte,0.0,Unknown
1409,1,Tracteur routier seul,A contresens,0.0,Unknown
1410,1,Autocar,Unknown,17.0,Unknown
1411,1,Autocar,Unknown,12.0,Unknown
1412,1,Autocar,Unknown,20.0,Unknown
1413,1,Autobus,"Dans le couloir bus, dans le même sens",9.0,Unknown
1414,1,Autocar,Dépassant à gauche,40.0,Unknown
1415,1,Autocar,Tournant à gauche,31.0,Unknown
1416,1,Autocar,En franchissant le terre-plein central,40.0,Unknown
1417,1,Autocar,En marche arrière,18.0,Unknown
1418,1,Autocar,Traversant la chaussée,13.0,Unknown
1419,1,Autocar,Sans changement de direction,13.0,Unknown
1420,1,Autocar,Traversant la chaussée,34.0,Unknown
1421,1,Autobus,Tournant à gauche,45.0,Unknown
1422,1,Autocar,Sans changement de direction,130.0,Unknown
1423,1,Autobus,En stationnement (avec occupants),6.0,Unknown
1424,1,Train,Sans changement de direction,9.0,Unknown
1425,1,Autocar,Sans changement de direction,490.0,Unknown
